1548924904.904553413391113,47.511458233333336,6.793140100000000,413.680000000000007
1548924905.505029439926147,47.511458233333336,6.793140066666666,413.677999999999997
1548924906.103935241699219,47.511458249999997,6.793140066666666,413.677999999999997
1548924906.703533411026001,47.511458249999997,6.793140100000000,413.676999999999964
1548924907.305584669113159,47.511458249999997,6.793140066666666,413.677999999999997
1548924907.902744531631470,47.511458249999997,6.793140050000000,413.677999999999997
1548924908.502219676971436,47.511458266666665,6.793140066666666,413.675999999999988
1548924909.102295398712158,47.511458300000001,6.793140050000000,413.677999999999997
1548924909.701769351959229,47.511458300000001,6.793140083333333,413.676999999999964
1548924910.303058147430420,47.511458283333333,6.793140150000000,413.676999999999964
1548924910.901082754135132,47.511458283333333,6.793140133333333,413.675999999999988
1548924911.500489234924316,47.511458300000001,6.793140150000000,413.675000000000011
1548924912.100331783294678,47.511458283333333,6.793140133333333,413.675000000000011
1548924912.699973821640015,47.511458300000001,6.793140150000000,413.675000000000011
1548924913.307508468627930,47.511458283333333,6.793140166666666,413.673999999999978
1548924913.904972553253174,47.511458300000001,6.793140200000000,413.673999999999978
1548924914.505280017852783,47.511458300000001,6.793140166666666,413.673999999999978
1548924915.103876352310181,47.511458283333333,6.793140183333334,413.673000000000002
1548924915.704010725021362,47.511458283333333,6.793140166666666,413.673999999999978
1548924916.305297851562500,47.511458316666669,6.793140233333333,413.673999999999978
1548924916.903284311294556,47.511458283333333,6.793140200000000,413.673000000000002
1548924917.502873659133911,47.511458300000001,6.793140216666667,413.673000000000002
1548924918.101962089538574,47.511458283333333,6.793140216666667,413.671999999999969
1548924918.701733589172363,47.511458300000001,6.793140233333333,413.671999999999969
1548924919.303751468658447,47.511458300000001,6.793140233333333,413.671999999999969
1548924919.901484012603760,47.511458283333333,6.793140200000000,413.670000000000016
1548924920.501152515411377,47.511458300000001,6.793140266666667,413.670999999999992
1548924921.101156949996948,47.511458300000001,6.793140200000000,413.670000000000016
1548924921.704727649688721,47.511458283333333,6.793140216666667,413.670999999999992
1548924922.306521892547607,47.511458300000001,6.793140216666667,413.670000000000016
1548924922.904368638992310,47.511458300000001,6.793140216666667,413.668999999999983
1548924923.503881931304932,47.511458333333330,6.793140233333333,413.670000000000016
1548924924.103505849838257,47.511458283333333,6.793140216666667,413.668999999999983
1548924924.703372001647949,47.511458316666669,6.793140250000000,413.671999999999969
1548924925.304843425750732,47.511458333333330,6.793140216666667,413.671999999999969
1548924925.902621746063232,47.511458333333330,6.793140216666667,413.670000000000016
1548924926.502051353454590,47.511458333333330,6.793140283333333,413.671999999999969
1548924927.101613521575928,47.511458333333330,6.793140266666667,413.670999999999992
1548924927.701485157012939,47.511458316666669,6.793140283333333,413.671999999999969
1548924928.303493499755859,47.511458316666669,6.793140300000000,413.673000000000002
1548924928.900812149047852,47.511458316666669,6.793140266666667,413.671999999999969
1548924929.500639438629150,47.511458316666669,6.793140283333333,413.671999999999969
1548924930.100167989730835,47.511458333333330,6.793140333333334,413.673000000000002
1548924930.704354763031006,47.511458316666669,6.793140316666666,413.670999999999992
1548924931.306509256362915,47.511458316666669,6.793140316666666,413.673000000000002
1548924931.903745889663696,47.511458316666669,6.793140316666666,413.673000000000002
1548924932.504213333129883,47.511458333333330,6.793140350000000,413.673000000000002
1548924933.103522539138794,47.511458316666669,6.793140366666667,413.673999999999978
1548924933.702916145324707,47.511458316666669,6.793140366666667,413.673999999999978
1548924934.304867744445801,47.511459033333331,6.793140900000000,413.676999999999964
1548924934.902105808258057,47.511460266666667,6.793141883333333,413.678999999999974
1548924935.502236843109131,47.511462183333336,6.793143433333333,413.682999999999993
1548924936.102716207504272,47.511465916666666,6.793145516666667,413.713999999999999
1548924936.701460361480713,47.511471683333333,6.793147900000000,413.716000000000008
1548924937.303297758102417,47.511479016666669,6.793148066666666,413.757000000000005
1548924937.900569438934326,47.511487000000002,6.793146633333333,413.741999999999962
1548924938.500880241394043,47.511494916666663,6.793142350000000,413.776999999999987
1548924939.104507446289062,47.511502333333333,6.793135033333334,413.769000000000005
1548924939.704340696334839,47.511508650000003,6.793124766666667,413.829000000000008
1548924940.306131601333618,47.511513166666667,6.793111650000000,413.868999999999971
1548924940.903547286987305,47.511515150000001,6.793096683333333,413.916999999999973
1548924941.503473043441772,47.511514216666669,6.793080950000000,413.913000000000011
1548924942.102789640426636,47.511510316666666,6.793065733333333,413.928999999999974
1548924942.702790021896362,47.511503016666666,6.793052250000000,413.930000000000007
1548924943.304476261138916,47.511493466666664,6.793040383333333,413.944999999999993
1548924943.901883840560913,47.511482200000003,6.793031216666667,413.959000000000003
